revenue_id,customer_id,subscription_id,revenue_date,gross_revenue,discount,refund,net_revenue,revenue_type
REV100620,CUST1037,SUB10018,2024-07-23,999.0,49.95,0.0,949.05,Recurring
REV100621,CUST1037,SUB10018,2024-08-23,999.0,0.0,0.0,999.0,Recurring
REV100622,CUST1037,SUB10018,2024-09-23,999.0,0.0,0.0,999.0,Recurring
REV100623,CUST1037,SUB10018,2024-10-23,999.0,49.95,0.0,949.05,Recurring
REV100624,CUST1037,SUB10018,2024-11-23,999.0,0.0,0.0,999.0,Recurring
REV100625,CUST1037,SUB10018,2024-12-23,999.0,0.0,0.0,999.0,Recurring
REV100626,CUST1037,SUB10018,2025-01-23,999.0,99.9,0.0,899.1,Recurring
REV100627,CUST1037,SUB10018,2025-02-23,999.0,0.0,0.0,999.0,Recurring
REV100628,CUST1037,SUB10018,2025-03-23,999.0,99.9,0.0,899.1,Recurring
REV100629,CUST1037,SUB10018,2025-04-23,999.0,0.0,0.0,999.0,Recurring
REV100630,CUST1037,SUB10018,2025-05-23,999.0,49.95,0.0,949.05,Recurring
REV100631,CUST1037,SUB10018,2025-06-23,999.0,0.0,0.0,999.0,Recurring
REV100632,CUST1037,SUB10018,2025-07-23,999.0,49.95,0.0,949.05,Recurring
REV100633,CUST1037,SUB10018,2025-08-23,999.0,0.0,0.0,999.0,Recurring
REV100634,CUST1037,SUB10018,2025-09-23,999.0,0.0,0.0,999.0,Recurring
REV100635,CUST1037,SUB10018,2025-10-23,999.0,0.0,0.0,999.0,Recurring
REV100636,CUST1037,SUB10018,2025-11-23,999.0,0.0,0.0,999.0,Recurring
REV100637,CUST1037,SUB10018,2025-12-23,999.0,0.0,0.0,999.0,Recurring
REV100638,CUST1037,SUB10019,2022-02-04,40.83,0.0,0.0,40.83,New
REV100639,CUST1037,SUB10019,2022-03-04,40.83,0.0,0.0,40.83,Recurring
REV100640,CUST1037,SUB10019,2022-04-04,40.83,2.04,0.0,38.79,Recurring
REV100641,CUST1037,SUB10019,2022-05-04,40.83,0.0,0.0,40.83,Recurring
REV100642,CUST1037,SUB10019,2022-06-04,40.83,0.0,0.0,40.83,Recurring
REV100643,CUST1037,SUB10019,2022-07-04,40.83,4.08,0.0,36.75,Recurring
REV100644,CUST1037,SUB10019,2022-08-04,40.83,2.04,0.0,38.79,Recurring
REV100645,CUST1037,SUB10019,2022-09-04,40.83,2.04,0.0,38.79,Recurring
REV100646,CUST1037,SUB10019,2022-10-04,40.83,0.0,0.0,40.83,Recurring
REV100647,CUST1037,SUB10019,2022-11-04,40.83,0.0,0.0,40.83,Recurring
REV100648,CUST1037,SUB10019,2022-12-04,40.83,0.0,0.0,40.83,Recurring
REV100649,CUST1037,SUB10019,2023-01-04,40.83,2.04,0.0,38.79,Recurring
REV100650,CUST1037,SUB10019,2023-02-04,40.83,2.04,0.0,38.79,Recurring
REV100651,CUST1037,SUB10019,2023-03-04,40.83,4.08,0.0,36.75,Recurring
REV100652,CUST1037,SUB10019,2023-04-04,40.83,4.08,0.0,36.75,Recurring
REV100653,CUST1037,SUB10019,2023-05-04,40.83,0.0,0.0,40.83,Recurring
REV100654,CUST1037,SUB10019,2023-06-04,40.83,4.08,0.0,36.75,Recurring
REV100655,CUST1037,SUB10019,2023-07-04,40.83,0.0,0.0,40.83,Recurring
REV100656,CUST1037,SUB10019,2023-08-04,40.83,4.08,0.0,36.75,Recurring
REV100657,CUST1037,SUB10019,2023-09-04,40.83,0.0,0.0,40.83,Recurring
REV100658,CUST1037,SUB10019,2023-10-04,40.83,2.04,0.0,38.79,Recurring
REV100659,CUST1037,SUB10019,2023-11-04,40.83,2.04,0.0,38.79,Recurring
REV100660,CUST1037,SUB10019,2023-12-04,40.83,0.0,1.22,39.61,Recurring
REV100661,CUST1037,SUB10019,2024-01-04,40.83,4.08,0.0,36.75,Recurring
REV100662,CUST1037,SUB10019,2024-02-04,40.83,0.0,0.0,40.83,Recurring
REV100663,CUST1037,SUB10019,2024-03-04,40.83,2.04,0.0,38.79,Recurring
REV100664,CUST1037,SUB10019,2024-04-04,40.83,0.0,0.0,40.83,Recurring
REV100665,CUST1037,SUB10019,2024-05-04,40.83,0.0,0.0,40.83,Recurring
REV100666,CUST1037,SUB10019,2024-06-04,40.83,0.0,0.0,40.83,Recurring
REV100667,CUST1037,SUB10019,2024-07-04,40.83,0.0,0.0,40.83,Recurring
REV100668,CUST1037,SUB10019,2024-08-04,40.83,0.0,0.0,40.83,Recurring
REV100669,CUST1037,SUB10019,2024-09-04,40.83,0.0,0.0,40.83,Recurring
REV100670,CUST1037,SUB10019,2024-10-04,40.83,0.0,0.0,40.83,Recurring
REV100671,CUST1037,SUB10019,2024-11-04,40.83,0.0,0.0,40.83,Recurring
REV100672,CUST1037,SUB10019,2024-12-04,40.83,0.0,0.0,40.83,Recurring
REV100673,CUST1037,SUB10019,2025-01-04,40.83,2.04,0.0,38.79,Recurring
REV100674,CUST1037,SUB10019,2025-02-04,40.83,0.0,0.0,40.83,Recurring
REV100675,CUST1043,SUB10020,2021-12-04,40.83,0.0,0.0,40.83,New
REV100676,CUST1043,SUB10020,2022-01-04,40.83,0.0,0.0,40.83,Recurring
REV100677,CUST1043,SUB10020,2022-02-04,40.83,4.08,0.0,36.75,Recurring
REV100678,CUST1043,SUB10020,2022-03-04,40.83,0.0,0.0,40.83,Recurring
REV100679,CUST1043,SUB10020,2022-04-04,40.83,4.08,0.0,36.75,Recurring
REV100680,CUST1043,SUB10020,2022-05-04,40.83,0.0,0.0,40.83,Recurring
REV100681,CUST1043,SUB10020,2022-06-04,40.83,2.04,0.0,38.79,Recurring
REV100682,CUST1043,SUB10020,2022-07-04,40.83,0.0,0.0,40.83,Recurring
REV100683,CUST1043,SUB10020,2022-08-04,40.83,2.04,0.0,38.79,Recurring
REV100684,CUST1043,SUB10020,2022-09-04,40.83,0.0,1.22,39.61,Recurring
REV100685,CUST1043,SUB10020,2022-10-04,40.83,0.0,0.0,40.83,Recurring
REV100686,CUST1043,SUB10020,2022-11-04,40.83,4.08,0.0,36.75,Recurring
REV100687,CUST1043,SUB10020,2022-12-04,40.83,0.0,0.0,40.83,Recurring
REV100688,CUST1043,SUB10020,2023-01-04,40.83,2.04,0.0,38.79,Recurring
REV100689,CUST1043,SUB10020,2023-02-04,40.83,4.08,0.0,36.75,Recurring
REV100690,CUST1043,SUB10020,2023-03-04,40.83,2.04,0.0,38.79,Recurring
REV100691,CUST1043,SUB10020,2023-04-04,40.83,0.0,0.0,40.83,Recurring
REV100692,CUST1043,SUB10020,2023-05-04,40.83,2.04,0.0,38.79,Recurring
REV100693,CUST1043,SUB10020,2023-06-04,40.83,0.0,1.22,39.61,Recurring
REV100694,CUST1043,SUB10020,2023-07-04,40.83,2.04,0.0,38.79,Recurring
REV100695,CUST1043,SUB10020,2023-08-04,40.83,0.0,0.0,40.83,Recurring
REV100696,CUST1043,SUB10020,2023-09-04,40.83,0.0,0.0,40.83,Recurring
REV100697,CUST1043,SUB10020,2023-10-04,40.83,4.08,1.22,35.53,Recurring
REV100698,CUST1043,SUB10020,2023-11-04,40.83,0.0,0.0,40.83,Recurring
REV100699,CUST1043,SUB10020,2023-12-04,40.83,0.0,0.0,40.83,Recurring
REV100700,CUST1043,SUB10020,2024-01-04,40.83,2.04,0.0,38.79,Recurring
REV100701,CUST1043,SUB10020,2024-02-04,40.83,2.04,0.0,38.79,Recurring
REV100702,CUST1043,SUB10020,2024-03-04,40.83,0.0,0.0,40.83,Recurring
REV100703,CUST1043,SUB10020,2024-04-04,40.83,0.0,0.0,40.83,Recurring
REV100704,CUST1043,SUB10020,2024-05-04,40.83,0.0,0.0,40.83,Recurring
REV100705,CUST1043,SUB10020,2024-06-04,40.83,0.0,0.0,40.83,Recurring
REV100706,CUST1043,SUB10020,2024-07-04,40.83,2.04,0.0,38.79,Recurring
REV100707,CUST1043,SUB10020,2024-08-04,40.83,4.08,0.0,36.75,Recurring
REV100708,CUST1043,SUB10020,2024-09-04,40.83,4.08,0.0,36.75,Recurring
REV100709,CUST1043,SUB10020,2024-10-04,40.83,4.08,0.0,36.75,Recurring
REV100710,CUST1043,SUB10020,2024-11-04,40.83,0.0,0.0,40.83,Recurring
REV100711,CUST1043,SUB10020,2024-12-04,40.83,4.08,0.0,36.75,Recurring
REV100712,CUST1043,SUB10020,2025-01-04,40.83,0.0,0.0,40.83,Recurring
REV100713,CUST1043,SUB10020,2025-02-04,40.83,4.08,0.0,36.75,Recurring
REV100714,CUST1043,SUB10020,2025-03-04,40.83,0.0,0.0,40.83,Recurring
REV100715,CUST1043,SUB10020,2025-04-04,40.83,0.0,0.0,40.83,Recurring
REV100716,CUST1043,SUB10020,2025-05-04,40.83,4.08,0.0,36.75,Recurring
REV100717,CUST1043,SUB10020,2025-06-04,40.83,0.0,0.0,40.83,Recurring
REV100718,CUST1043,SUB10020,2025-07-04,40.83,0.0,0.0,40.83,Recurring
REV100719,CUST1043,SUB10020,2025-08-04,40.83,4.08,0.0,36.75,Recurring
REV100720,CUST1043,SUB10020,2025-09-04,40.83,0.0,0.0,40.83,Recurring
REV100721,CUST1043,SUB10020,2025-10-04,40.83,2.04,0.0,38.79,Recurring
REV100722,CUST1043,SUB10020,2025-11-04,40.83,4.08,0.0,36.75,Recurring
REV100723,CUST1043,SUB10020,2025-12-04,40.83,0.0,0.0,40.83,Recurring
REV100724,CUST1043,SUB10021,2022-03-25,49.0,4.9,0.0,44.1,New
REV100725,CUST1043,SUB10021,2022-04-25,49.0,4.9,0.0,44.1,Recurring
REV100726,CUST1043,SUB10021,2022-05-25,49.0,2.45,0.0,46.55,Recurring
REV100727,CUST1043,SUB10021,2022-06-25,49.0,0.0,0.0,49.0,Recurring
REV100728,CUST1043,SUB10021,2022-07-25,49.0,2.45,0.0,46.55,Recurring
REV100729,CUST1043,SUB10021,2022-08-25,49.0,0.0,0.0,49.0,Recurring
REV100730,CUST1043,SUB10021,2022-09-25,49.0,4.9,0.0,44.1,Recurring
REV100731,CUST1043,SUB10021,2022-10-25,49.0,2.45,0.0,46.55,Recurring
REV100732,CUST1043,SUB10021,2022-11-25,49.0,0.0,0.0,49.0,Recurring
REV100733,CUST1043,SUB10021,2022-12-25,49.0,0.0,0.0,49.0,Recurring
REV100734,CUST1043,SUB10021,2023-01-25,49.0,0.0,0.0,49.0,Recurring
REV100735,CUST1043,SUB10021,2023-02-25,49.0,2.45,0.0,46.55,Recurring
REV100736,CUST1043,SUB10021,2023-03-25,49.0,2.45,0.0,46.55,Recurring
REV100737,CUST1043,SUB10021,2023-04-25,49.0,0.0,0.0,49.0,Recurring
REV100738,CUST1043,SUB10021,2023-05-25,49.0,2.45,0.0,46.55,Recurring
REV100739,CUST1043,SUB10021,2023-06-25,49.0,2.45,0.0,46.55,Recurring
REV100740,CUST1043,SUB10021,2023-07-25,49.0,2.45,0.0,46.55,Recurring
REV100741,CUST1043,SUB10021,2023-08-25,49.0,4.9,0.0,44.1,Recurring
REV100742,CUST1043,SUB10021,2023-09-25,49.0,0.0,0.0,49.0,Recurring
REV100743,CUST1043,SUB10021,2023-10-25,49.0,4.9,0.0,44.1,Recurring
REV100744,CUST1043,SUB10021,2023-11-25,49.0,0.0,0.0,49.0,Recurring
REV100745,CUST1043,SUB10021,2023-12-25,49.0,0.0,0.0,49.0,Recurring
REV100746,CUST1043,SUB10021,2024-01-25,49.0,0.0,0.0,49.0,Recurring
REV100747,CUST1043,SUB10021,2024-02-25,49.0,2.45,0.0,46.55,Recurring
REV100748,CUST1043,SUB10021,2024-03-25,49.0,4.9,0.0,44.1,Recurring
REV100749,CUST1043,SUB10021,2024-04-25,49.0,2.45,0.0,46.55,Recurring
REV100750,CUST1043,SUB10021,2024-05-25,49.0,0.0,0.0,49.0,Recurring
REV100751,CUST1043,SUB10021,2024-06-25,49.0,0.0,0.0,49.0,Recurring
REV100752,CUST1043,SUB10021,2024-07-25,49.0,0.0,0.0,49.0,Recurring
REV100753,CUST1043,SUB10021,2024-08-25,49.0,2.45,0.0,46.55,Recurring
REV100754,CUST1043,SUB10021,2024-09-25,49.0,0.0,0.0,49.0,Recurring
REV100755,CUST1043,SUB10021,2024-10-25,49.0,0.0,0.0,49.0,Recurring
REV100756,CUST1043,SUB10021,2024-11-25,49.0,0.0,0.0,49.0,Recurring
REV100757,CUST1043,SUB10021,2024-12-25,49.0,0.0,0.0,49.0,Recurring
REV100758,CUST1043,SUB10021,2025-01-25,49.0,0.0,0.0,49.0,Recurring
REV100759,CUST1043,SUB10021,2025-02-25,49.0,0.0,0.0,49.0,Recurring
REV100760,CUST1043,SUB10021,2025-03-25,49.0,0.0,0.0,49.0,Recurring
REV100761,CUST1043,SUB10021,2025-04-25,49.0,0.0,0.0,49.0,Recurring
REV100762,CUST1043,SUB10021,2025-05-25,49.0,4.9,0.0,44.1,Recurring
REV100763,CUST1043,SUB10021,2025-06-25,49.0,4.9,0.0,44.1,Recurring
REV100764,CUST1043,SUB10021,2025-07-25,49.0,0.0,0.0,49.0,Recurring
REV100765,CUST1043,SUB10021,2025-08-25,49.0,0.0,0.0,49.0,Recurring
REV100766,CUST1043,SUB10021,2025-09-25,49.0,4.9,0.0,44.1,Recurring
REV100767,CUST1043,SUB10021,2025-10-25,49.0,0.0,0.0,49.0,Recurring
REV100768,CUST1043,SUB10021,2025-11-25,49.0,4.9,0.0,44.1,Recurring
REV100769,CUST1043,SUB10021,2025-12-25,49.0,0.0,0.0,49.0,Recurring
REV100770,CUST1012,SUB10022,2022-03-17,40.83,2.04,0.0,38.79,New
REV100771,CUST1012,SUB10022,2022-04-17,40.83,0.0,0.0,40.83,Recurring
REV100772,CUST1012,SUB10022,2022-05-17,40.83,2.04,0.0,38.79,Recurring
REV100773,CUST1012,SUB10022,2022-06-17,40.83,0.0,0.0,40.83,Recurring
REV100774,CUST1012,SUB10022,2022-07-17,40.83,2.04,0.0,38.79,Recurring
REV100775,CUST1012,SUB10022,2022-08-17,40.83,2.04,0.0,38.79,Recurring
REV100776,CUST1012,SUB10022,2022-09-17,40.83,4.08,0.0,36.75,Recurring
REV100777,CUST1012,SUB10022,2022-10-17,40.83,0.0,0.0,40.83,Recurring
REV100778,CUST1012,SUB10022,2022-11-17,40.83,0.0,0.0,40.83,Recurring
REV100779,CUST1012,SUB10022,2022-12-17,40.83,0.0,0.0,40.83,Recurring
REV100780,CUST1012,SUB10022,2023-01-17,40.83,2.04,0.0,38.79,Recurring
REV100781,CUST1012,SUB10022,2023-02-17,40.83,0.0,0.0,40.83,Recurring
REV100782,CUST1012,SUB10022,2023-03-17,40.83,0.0,0.0,40.83,Recurring
REV100783,CUST1012,SUB10022,2023-04-17,40.83,0.0,0.0,40.83,Recurring
REV100784,CUST1012,SUB10022,2023-05-17,40.83,0.0,0.0,40.83,Recurring
REV100785,CUST1012,SUB10022,2023-06-17,40.83,0.0,0.0,40.83,Recurring
REV100786,CUST1012,SUB10022,2023-07-17,40.83,2.04,0.0,38.79,Recurring
REV100787,CUST1012,SUB10022,2023-08-17,40.83,4.08,0.0,36.75,Recurring
REV100788,CUST1012,SUB10022,2023-09-17,40.83,0.0,0.0,40.83,Recurring
REV100789,CUST1012,SUB10022,2023-10-17,40.83,4.08,0.0,36.75,Recurring
REV100790,CUST1012,SUB10022,2023-11-17,40.83,4.08,0.0,36.75,Recurring
REV100791,CUST1012,SUB10022,2023-12-17,40.83,0.0,0.0,40.83,Recurring
REV100792,CUST1012,SUB10022,2024-01-17,40.83,0.0,0.0,40.83,Recurring
REV100793,CUST1012,SUB10022,2024-02-17,40.83,0.0,0.0,40.83,Recurring
REV100794,CUST1012,SUB10022,2024-03-17,40.83,0.0,0.0,40.83,Recurring
REV100795,CUST1012,SUB10022,2024-04-17,40.83,0.0,0.0,40.83,Recurring
REV100796,CUST1012,SUB10022,2024-05-17,40.83,2.04,0.0,38.79,Recurring
REV100797,CUST1012,SUB10022,2024-06-17,40.83,4.08,0.0,36.75,Recurring
REV100798,CUST1012,SUB10022,2024-07-17,40.83,2.04,0.0,38.79,Recurring
REV100799,CUST1012,SUB10022,2024-08-17,40.83,4.08,0.0,36.75,Recurring
REV100800,CUST1012,SUB10022,2024-09-17,40.83,0.0,0.0,40.83,Recurring
REV100801,CUST1012,SUB10022,2024-10-17,40.83,4.08,0.0,36.75,Recurring
REV100802,CUST1012,SUB10022,2024-11-17,40.83,0.0,0.0,40.83,Recurring
REV100803,CUST1012,SUB10022,2024-12-17,40.83,4.08,0.0,36.75,Recurring
REV100804,CUST1012,SUB10022,2025-01-17,40.83,2.04,0.0,38.79,Recurring
REV100805,CUST1012,SUB10022,2025-02-17,40.83,2.04,0.0,38.79,Recurring
REV100806,CUST1012,SUB10022,2025-03-17,40.83,0.0,0.0,40.83,Recurring
REV100807,CUST1012,SUB10022,2025-04-17,40.83,0.0,0.0,40.83,Recurring
REV100808,CUST1012,SUB10022,2025-05-17,40.83,0.0,0.0,40.83,Recurring
REV100809,CUST1012,SUB10022,2025-06-17,40.83,0.0,0.0,40.83,Recurring
REV100810,CUST1012,SUB10022,2025-07-17,40.83,0.0,0.0,40.83,Recurring
REV100811,CUST1012,SUB10022,2025-08-17,40.83,4.08,0.0,36.75,Recurring
REV100812,CUST1012,SUB10022,2025-09-17,40.83,2.04,0.0,38.79,Recurring
REV100813,CUST1012,SUB10022,2025-10-17,40.83,0.0,0.0,40.83,Recurring
REV100814,CUST1012,SUB10022,2025-11-17,40.83,2.04,0.0,38.79,Recurring
REV100815,CUST1012,SUB10022,2025-12-17,40.83,0.0,0.0,40.83,Recurring
REV100816,CUST1012,SUB10023,2024-04-07,124.17,0.0,0.0,124.17,New
REV100817,CUST1012,SUB10023,2024-05-07,124.17,6.21,0.0,117.96,Recurring
REV100818,CUST1012,SUB10023,2024-06-07,124.17,6.21,0.0,117.96,Recurring
REV100819,CUST1012,SUB10023,2024-07-07,124.17,0.0,0.0,124.17,Recurring
REV100820,CUST1012,SUB10024,2024-07-18,124.17,12.42,0.0,111.75,New
REV100821,CUST1012,SUB10024,2024-08-18,124.17,12.42,0.0,111.75,Recurring
REV100822,CUST1012,SUB10024,2024-09-18,124.17,0.0,0.0,124.17,Recurring
REV100823,CUST1012,SUB10024,2024-10-18,124.17,0.0,0.0,124.17,Recurring
REV100824,CUST1012,SUB10024,2024-11-18,124.17,0.0,0.0,124.17,Recurring
REV100825,CUST1012,SUB10024,2024-12-18,124.17,6.21,0.0,117.96,Recurring
REV100826,CUST1012,SUB10024,2025-01-18,124.17,0.0,0.0,124.17,Recurring
REV100827,CUST1012,SUB10024,2025-02-18,124.17,0.0,3.73,120.44,Recurring
REV100828,CUST1012,SUB10024,2025-03-18,124.17,12.42,0.0,111.75,Recurring
REV100829,CUST1012,SUB10024,2025-04-18,124.17,0.0,0.0,124.17,Recurring
REV100830,CUST1012,SUB10024,2025-05-18,124.17,12.42,0.0,111.75,Recurring
REV100831,CUST1012,SUB10024,2025-06-18,124.17,6.21,3.73,114.23,Recurring
REV100832,CUST1012,SUB10024,2025-07-18,124.17,12.42,0.0,111.75,Recurring
REV100833,CUST1012,SUB10024,2025-08-18,124.17,0.0,3.73,120.44,Recurring
REV100834,CUST1012,SUB10024,2025-09-18,124.17,0.0,0.0,124.17,Recurring
REV100835,CUST1012,SUB10024,2025-10-18,124.17,0.0,3.73,120.44,Recurring
REV100836,CUST1012,SUB10024,2025-11-18,124.17,6.21,0.0,117.96,Recurring
REV100837,CUST1012,SUB10024,2025-12-18,124.17,0.0,0.0,124.17,Recurring
REV100838,CUST1034,SUB10025,2022-04-28,399.0,0.0,0.0,399.0,New
REV100839,CUST1034,SUB10025,2022-05-28,399.0,0.0,0.0,399.0,Recurring
REV100840,CUST1034,SUB10025,2022-06-28,399.0,39.9,0.0,359.1,Recurring
REV100841,CUST1034,SUB10025,2022-07-28,399.0,0.0,0.0,399.0,Recurring
REV100842,CUST1034,SUB10025,2022-08-28,399.0,19.95,0.0,379.05,Recurring
REV100843,CUST1034,SUB10025,2022-09-28,399.0,19.95,0.0,379.05,Recurring
REV100844,CUST1034,SUB10025,2022-10-28,399.0,0.0,0.0,399.0,Recurring
REV100845,CUST1034,SUB10025,2022-11-28,399.0,0.0,0.0,399.0,Recurring
REV100846,CUST1034,SUB10025,2022-12-28,399.0,0.0,0.0,399.0,Recurring
REV100847,CUST1034,SUB10025,2023-01-28,399.0,0.0,0.0,399.0,Recurring
REV100848,CUST1034,SUB10025,2023-02-28,399.0,19.95,0.0,379.05,Recurring
REV100849,CUST1034,SUB10025,2023-03-28,399.0,19.95,0.0,379.05,Recurring
REV100850,CUST1034,SUB10025,2023-04-28,399.0,0.0,0.0,399.0,Recurring
REV100851,CUST1034,SUB10025,2023-05-28,399.0,0.0,0.0,399.0,Recurring
REV100852,CUST1034,SUB10025,2023-06-28,399.0,19.95,0.0,379.05,Recurring
REV100853,CUST1034,SUB10025,2023-07-28,399.0,0.0,0.0,399.0,Recurring
REV100854,CUST1034,SUB10025,2023-08-28,399.0,0.0,0.0,399.0,Recurring
REV100855,CUST1034,SUB10025,2023-09-28,399.0,0.0,0.0,399.0,Recurring
REV100856,CUST1034,SUB10025,2023-10-28,399.0,39.9,0.0,359.1,Recurring
REV100857,CUST1034,SUB10025,2023-11-28,399.0,0.0,0.0,399.0,Recurring
REV100858,CUST1034,SUB10025,2023-12-28,399.0,0.0,0.0,399.0,Recurring
REV100859,CUST1034,SUB10025,2024-01-28,399.0,39.9,0.0,359.1,Recurring
REV100860,CUST1034,SUB10025,2024-02-28,399.0,0.0,0.0,399.0,Recurring
REV100861,CUST1034,SUB10025,2024-03-28,399.0,0.0,11.97,387.03,Recurring
REV100862,CUST1034,SUB10025,2024-04-28,399.0,0.0,0.0,399.0,Recurring
REV100863,CUST1034,SUB10025,2024-05-28,399.0,19.95,0.0,379.05,Recurring
REV100864,CUST1034,SUB10025,2024-06-28,399.0,0.0,0.0,399.0,Recurring
REV100865,CUST1034,SUB10025,2024-07-28,399.0,0.0,0.0,399.0,Recurring
REV100866,CUST1034,SUB10025,2024-08-28,399.0,19.95,0.0,379.05,Recurring
REV100867,CUST1034,SUB10025,2024-09-28,399.0,39.9,0.0,359.1,Recurring
REV100868,CUST1034,SUB10025,2024-10-28,399.0,0.0,0.0,399.0,Recurring
REV100869,CUST1034,SUB10025,2024-11-28,399.0,0.0,0.0,399.0,Recurring
REV100870,CUST1034,SUB10025,2024-12-28,399.0,0.0,0.0,399.0,Recurring
REV100871,CUST1034,SUB10025,2025-01-28,399.0,19.95,0.0,379.05,Recurring
REV100872,CUST1034,SUB10025,2025-02-28,399.0,0.0,0.0,399.0,Recurring
REV100873,CUST1034,SUB10025,2025-03-28,399.0,39.9,0.0,359.1,Recurring
REV100874,CUST1034,SUB10025,2025-04-28,399.0,19.95,0.0,379.05,Recurring
REV100875,CUST1034,SUB10025,2025-05-28,399.0,0.0,11.97,387.03,Recurring
REV100876,CUST1034,SUB10025,2025-06-28,399.0,0.0,0.0,399.0,Recurring
REV100877,CUST1034,SUB10025,2025-07-28,399.0,19.95,0.0,379.05,Recurring
REV100878,CUST1034,SUB10025,2025-08-28,399.0,0.0,0.0,399.0,Recurring
REV100879,CUST1034,SUB10025,2025-09-28,399.0,19.95,0.0,379.05,Recurring
REV100880,CUST1034,SUB10025,2025-10-28,399.0,39.9,0.0,359.1,Recurring
REV100881,CUST1034,SUB10025,2025-11-28,399.0,0.0,0.0,399.0,Recurring
REV100882,CUST1034,SUB10025,2025-12-28,399.0,0.0,0.0,399.0,Recurring
REV100883,CUST1016,SUB10026,2022-05-28,149.0,0.0,0.0,149.0,New
REV100884,CUST1016,SUB10026,2022-06-28,149.0,0.0,0.0,149.0,Recurring
REV100885,CUST1016,SUB10026,2022-07-28,149.0,0.0,0.0,149.0,Recurring
REV100886,CUST1016,SUB10026,2022-08-28,149.0,0.0,0.0,149.0,Recurring
REV100887,CUST1016,SUB10026,2022-09-28,149.0,0.0,4.47,144.53,Recurring
REV100888,CUST1016,SUB10026,2022-10-28,149.0,0.0,0.0,149.0,Recurring
REV100889,CUST1016,SUB10026,2022-11-28,149.0,0.0,0.0,149.0,Recurring
REV100890,CUST1016,SUB10026,2022-12-28,149.0,0.0,0.0,149.0,Recurring
REV100891,CUST1016,SUB10026,2023-01-28,149.0,7.45,0.0,141.55,Recurring
REV100892,CUST1016,SUB10026,2023-02-28,149.0,14.9,0.0,134.1,Recurring
REV100893,CUST1016,SUB10026,2023-03-28,149.0,0.0,0.0,149.0,Recurring
REV100894,CUST1016,SUB10026,2023-04-28,149.0,14.9,0.0,134.1,Recurring
REV100895,CUST1016,SUB10026,2023-05-28,149.0,14.9,0.0,134.1,Recurring
REV100896,CUST1016,SUB10027,2023-06-24,399.0,19.95,11.97,367.08,New
REV100897,CUST1016,SUB10027,2023-07-24,399.0,19.95,0.0,379.05,Recurring
REV100898,CUST1016,SUB10027,2023-08-24,399.0,0.0,0.0,399.0,Recurring
REV100899,CUST1016,SUB10027,2023-09-24,399.0,39.9,0.0,359.1,Recurring
REV100900,CUST1016,SUB10027,2023-10-24,399.0,0.0,0.0,399.0,Recurring
REV100901,CUST1016,SUB10027,2023-11-24,399.0,0.0,0.0,399.0,Recurring
REV100902,CUST1016,SUB10027,2023-12-24,399.0,0.0,0.0,399.0,Recurring
REV100903,CUST1016,SUB10027,2024-01-24,399.0,0.0,0.0,399.0,Recurring
REV100904,CUST1016,SUB10027,2024-02-24,399.0,0.0,0.0,399.0,Recurring
REV100905,CUST1016,SUB10027,2024-03-24,399.0,19.95,0.0,379.05,Recurring
REV100906,CUST1016,SUB10027,2024-04-24,399.0,0.0,0.0,399.0,Recurring
REV100907,CUST1016,SUB10027,2024-05-24,399.0,0.0,0.0,399.0,Recurring
REV100908,CUST1016,SUB10027,2024-06-24,399.0,0.0,0.0,399.0,Recurring
REV100909,CUST1016,SUB10027,2024-07-24,399.0,19.95,0.0,379.05,Recurring
REV100910,CUST1016,SUB10027,2024-08-24,399.0,0.0,0.0,399.0,Recurring
REV100911,CUST1016,SUB10027,2024-09-24,399.0,0.0,0.0,399.0,Recurring
REV100912,CUST1016,SUB10027,2024-10-24,399.0,19.95,0.0,379.05,Recurring
REV100913,CUST1016,SUB10027,2024-11-24,399.0,39.9,0.0,359.1,Recurring
REV100914,CUST1016,SUB10027,2024-12-24,399.0,0.0,0.0,399.0,Recurring
REV100915,CUST1016,SUB10027,2025-01-24,399.0,19.95,0.0,379.05,Recurring
REV100916,CUST1016,SUB10027,2025-02-24,399.0,39.9,0.0,359.1,Recurring
REV100917,CUST1016,SUB10027,2025-03-24,399.0,0.0,0.0,399.0,Recurring
REV100918,CUST1016,SUB10027,2025-04-24,399.0,0.0,0.0,399.0,Recurring
REV100919,CUST1016,SUB10027,2025-05-24,399.0,0.0,0.0,399.0,Recurring
REV100920,CUST1016,SUB10027,2025-06-24,399.0,0.0,0.0,399.0,Recurring
REV100921,CUST1016,SUB10027,2025-07-24,399.0,19.95,0.0,379.05,Recurring
REV100922,CUST1016,SUB10027,2025-08-24,399.0,0.0,0.0,399.0,Recurring
REV100923,CUST1016,SUB10027,2025-09-24,399.0,0.0,0.0,399.0,Recurring
REV100924,CUST1016,SUB10027,2025-10-24,399.0,19.95,0.0,379.05,Recurring
REV100925,CUST1016,SUB10027,2025-11-24,399.0,39.9,0.0,359.1,Recurring
REV100926,CUST1016,SUB10027,2025-12-24,399.0,39.9,0.0,359.1,Recurring
REV100927,CUST1016,SUB10028,2023-11-06,124.17,12.42,3.73,108.02,New
REV100928,CUST1016,SUB10028,2023-12-06,124.17,6.21,0.0,117.96,Recurring
REV100929,CUST1016,SUB10028,2024-01-06,124.17,0.0,0.0,124.17,Recurring
