customer_id,usage_date,active_users,login_count,session_count,feature_usage,api_calls
CUST1048,2022-12-01,75,675,925,4874,15508
CUST1048,2023-01-01,52,204,392,1821,24429
CUST1048,2023-02-01,85,875,1522,3508,4333
CUST1048,2023-03-01,78,889,1096,5067,15140
CUST1048,2023-04-01,86,560,979,5034,22815
CUST1048,2023-05-01,42,151,244,1424,7363
CUST1048,2023-06-01,98,373,744,2029,21879
CUST1048,2023-07-01,73,428,634,3026,17248
CUST1048,2023-08-01,87,882,1234,6427,29952
CUST1048,2023-09-01,63,328,484,1930,18282
CUST1048,2023-10-01,81,631,1160,4104,25226
CUST1048,2023-11-01,63,428,693,3308,24363
CUST1048,2023-12-01,67,624,818,1645,33316
CUST1048,2024-01-01,96,302,483,2816,44583
CUST1048,2024-02-01,72,254,359,1936,31683
CUST1048,2024-03-01,77,798,1089,2805,33417
CUST1048,2024-04-01,84,986,1894,5625,35491
CUST1048,2024-05-01,80,280,342,2000,29342
CUST1048,2024-06-01,76,486,546,3199,16511
CUST1048,2024-07-01,79,735,1246,2859,33720
CUST1048,2024-08-01,102,1105,1245,4308,8725
CUST1048,2024-09-01,74,273,440,2312,8685
CUST1048,2024-10-01,77,357,631,3150,28055
CUST1048,2024-11-01,86,489,719,2408,34540
CUST1048,2024-12-01,87,805,1093,2867,38847
CUST1048,2025-01-01,88,289,513,2058,4830
CUST1048,2025-02-01,82,860,1472,8101,24548
CUST1048,2025-03-01,62,648,1248,5001,22890
CUST1048,2025-04-01,93,633,785,4625,26474
CUST1048,2025-05-01,62,731,886,2522,20371
CUST1048,2025-06-01,78,387,489,2437,23531
CUST1048,2025-07-01,66,697,1278,4950,12601
CUST1048,2025-08-01,74,649,1197,3183,30451
CUST1048,2025-09-01,78,687,876,2131,6631
CUST1048,2025-10-01,78,657,1223,2583,13805
CUST1048,2025-11-01,79,622,720,3159,30844
CUST1048,2025-12-01,93,537,857,3902,6004
CUST1015,2022-10-01,75,282,454,989,37044
CUST1015,2022-11-01,68,500,571,1354,12843
CUST1015,2022-12-01,81,957,1700,9919,22282
CUST1015,2023-01-01,83,483,701,2399,8987
CUST1015,2023-02-01,57,517,722,4033,15766
CUST1015,2023-03-01,77,579,1040,2178,31433
CUST1015,2023-04-01,78,568,1068,2295,9558
CUST1015,2023-05-01,67,612,716,3224,32077
CUST1015,2023-06-01,85,432,559,2641,9637
CUST1015,2023-07-01,69,653,1302,5216,34260
CUST1015,2023-08-01,72,610,958,4861,18098
CUST1015,2023-09-01,69,288,392,1761,32641
CUST1015,2023-10-01,71,238,414,1958,11189
CUST1015,2023-11-01,59,706,1162,6776,18001
CUST1015,2023-12-01,55,657,780,1606,21716
CUST1015,2024-01-01,87,503,946,4909,39394
CUST1015,2024-02-01,61,456,688,1843,11164
CUST1015,2024-03-01,60,216,349,1191,4920
CUST1015,2024-04-01,48,451,683,4060,23535
CUST1015,2024-05-01,64,631,945,5383,30267
CUST1015,2024-06-01,56,657,1011,3491,10022
CUST1015,2024-07-01,88,587,973,4594,21856
CUST1015,2024-08-01,81,616,1023,3329,7093
CUST1015,2024-09-01,63,423,636,3504,31251
CUST1015,2024-10-01,94,318,629,1401,38141
CUST1015,2024-11-01,81,753,1208,3162,7888
CUST1015,2024-12-01,67,427,688,3725,10074
CUST1015,2025-01-01,44,478,813,2760,11476
CUST1015,2025-02-01,95,742,1362,3318,12456
CUST1015,2025-03-01,56,222,435,1560,13714
CUST1015,2025-04-01,53,350,405,1364,17064
CUST1015,2025-05-01,81,398,703,1727,20619
CUST1015,2025-06-01,96,758,1480,3821,14021
CUST1015,2025-07-01,85,689,1370,6982,6636
CUST1015,2025-08-01,77,791,1432,8469,11245
CUST1015,2025-09-01,77,377,422,2124,18504
CUST1015,2025-10-01,80,421,529,1357,13860
CUST1015,2025-11-01,79,295,556,2115,18871
CUST1015,2025-12-01,73,359,683,1868,5415
CUST1010,2022-10-01,113,686,1219,3240,23410
CUST1010,2022-11-01,110,744,1136,5402,13454
CUST1010,2022-12-01,99,917,1301,6207,22286
CUST1010,2023-01-01,107,330,595,2611,9096
CUST1010,2023-02-01,83,747,1236,4072,40990
CUST1010,2023-03-01,110,1259,2226,11011,21167
CUST1010,2023-04-01,95,413,624,1616,41698
CUST1010,2023-05-01,93,374,737,2672,26440
CUST1010,2023-06-01,115,348,523,2787,12255
CUST1010,2023-07-01,135,950,1873,4476,20031
CUST1010,2023-08-01,127,1500,2217,9276,15842
CUST1010,2023-09-01,85,543,767,4455,41419
CUST1010,2023-10-01,95,778,865,4545,5442
CUST1010,2023-11-01,127,1405,2180,11926,46315
CUST1010,2023-12-01,95,839,1267,4613,19807
CUST1010,2024-01-01,108,851,1336,6760,10910
CUST1010,2024-02-01,121,554,822,2225,38441
CUST1010,2024-03-01,95,749,1081,5816,34185
CUST1010,2024-04-01,113,783,1060,4750,52693
CUST1010,2024-05-01,89,953,1902,9935,8607
CUST1010,2024-06-01,101,893,1477,5383,27611
CUST1010,2024-07-01,117,1142,2209,5298,29232
CUST1010,2024-08-01,85,699,789,2492,20339
CUST1010,2024-09-01,119,595,897,3161,16422
CUST1010,2024-10-01,111,802,972,5706,51205
CUST1010,2024-11-01,121,812,1492,7184,46405
CUST1010,2024-12-01,115,352,505,1462,20426
CUST1010,2025-01-01,134,1462,1956,10472,54646
CUST1010,2025-02-01,114,767,1010,5656,26966
CUST1010,2025-03-01,104,326,403,1409,43421
CUST1010,2025-04-01,114,1183,1940,6480,54904
CUST1010,2025-05-01,121,1444,1902,11210,16540
CUST1010,2025-06-01,112,985,1818,9463,34723
CUST1010,2025-07-01,112,465,777,4591,14355
CUST1010,2025-08-01,100,1113,1742,6531,9481
CUST1010,2025-09-01,100,1021,1586,7177,40292
CUST1010,2025-10-01,88,931,1549,4710,26295
CUST1010,2025-11-01,141,1626,2086,4950,34804
CUST1010,2025-12-01,91,788,1287,2717,33525
CUST1024,2022-10-01,20,162,181,893,9850
CUST1024,2022-11-01,20,174,313,859,6872
CUST1024,2022-12-01,26,129,164,879,9797
CUST1024,2023-01-01,21,215,309,939,1539
CUST1024,2023-02-01,27,101,124,259,13315
CUST1024,2023-03-01,20,216,259,1478,2104
CUST1024,2023-04-01,23,98,130,353,1950
CUST1024,2023-05-01,20,212,407,1152,1906
CUST1024,2023-06-01,30,304,447,1763,9946
CUST1024,2023-07-01,18,88,130,722,6031
CUST1024,2023-08-01,24,169,210,670,10959
CUST1024,2023-09-01,25,223,371,2010,2568
CUST1024,2023-10-01,24,146,206,1231,7679
CUST1024,2023-11-01,22,66,103,310,2303
CUST1024,2023-12-01,22,186,294,1197,8633
CUST1024,2024-01-01,23,113,161,900,1455
CUST1024,2024-02-01,22,93,109,519,2353
CUST1024,2024-03-01,26,142,181,428,9584
CUST1024,2024-04-01,30,266,404,2115,7386
CUST1024,2024-05-01,21,241,465,1395,2919
CUST1024,2024-06-01,18,191,333,1947,1733
CUST1024,2024-07-01,22,223,363,966,3137
CUST1024,2024-08-01,31,294,438,1657,9868
CUST1024,2024-09-01,20,108,149,362,4447
CUST1024,2024-10-01,28,134,189,1056,11723
CUST1024,2024-11-01,28,197,374,2181,4588
CUST1024,2024-12-01,21,140,230,1267,10031
CUST1024,2025-01-01,24,186,271,666,9937
CUST1024,2025-02-01,28,192,243,724,4111
CUST1024,2025-03-01,21,133,163,531,1141
CUST1024,2025-04-01,22,202,352,1004,6717
CUST1024,2025-05-01,20,117,153,346,3552
CUST1024,2025-06-01,19,93,120,509,7074
CUST1024,2025-07-01,20,230,420,1967,6165
CUST1024,2025-08-01,18,158,270,1010,7488
CUST1024,2025-09-01,23,110,125,496,1634
CUST1024,2025-10-01,20,109,131,499,6412
CUST1024,2025-11-01,23,191,250,521,1334
CUST1024,2025-12-01,17,170,275,555,4382
CUST1038,2022-12-01,37,391,571,3188,17135
CUST1038,2023-01-01,40,134,225,512,3712
CUST1038,2023-02-01,25,255,446,1382,9729
CUST1038,2023-03-01,38,250,400,1301,12370
CUST1038,2023-04-01,42,274,473,1806,18139
CUST1038,2023-05-01,29,339,409,1429,9514
CUST1038,2023-06-01,45,146,166,338,4378
CUST1038,2023-07-01,38,224,385,1440,4810
CUST1038,2023-08-01,32,151,288,1000,14601
CUST1038,2023-09-01,35,416,807,4415,5840
CUST1038,2023-10-01,39,392,470,2720,3266
CUST1038,2023-11-01,36,214,353,1853,6172
CUST1038,2023-12-01,38,172,210,806,4059
CUST1038,2024-01-01,31,333,591,3280,15023
CUST1038,2024-02-01,36,241,362,901,10346
CUST1038,2024-03-01,28,229,388,2291,5456
CUST1038,2024-04-01,35,335,436,1332,6415
CUST1038,2024-05-01,31,116,185,1015,10749
CUST1038,2024-06-01,32,307,394,910,15593
CUST1038,2024-07-01,42,148,164,469,17569
CUST1038,2024-08-01,41,192,229,649,12945
CUST1038,2024-09-01,39,302,565,2848,7422
CUST1038,2024-10-01,30,212,262,1052,13840
CUST1038,2024-11-01,34,168,239,1410,14978
CUST1038,2024-12-01,42,320,576,1585,7351
CUST1038,2025-01-01,36,161,221,1210,12303
CUST1038,2025-02-01,48,207,390,1942,7596
CUST1038,2025-03-01,38,419,531,1122,13218
CUST1038,2025-04-01,37,261,349,1991,3249
CUST1038,2025-05-01,34,234,289,1158,9471
CUST1038,2025-06-01,36,125,168,401,12307
CUST1038,2025-07-01,35,335,495,1572,8092
CUST1038,2025-08-01,39,325,512,2034,9559
CUST1038,2025-09-01,41,374,628,3664,6101
CUST1038,2025-10-01,31,107,121,370,2468
CUST1038,2025-11-01,28,109,142,636,10419
CUST1038,2025-12-01,26,169,201,992,11590
CUST1041,2023-01-01,76,566,709,1995,25581
CUST1041,2023-02-01,59,551,748,1505,7863
CUST1041,2023-03-01,48,536,889,4406,20815
CUST1041,2023-04-01,75,689,863,4078,9374
CUST1041,2023-05-01,97,580,875,5117,33922
CUST1041,2023-06-01,70,479,535,3155,31259
CUST1041,2023-07-01,79,358,638,1300,16468
CUST1041,2023-08-01,71,515,566,3108,18648
CUST1041,2023-09-01,69,235,262,1236,12474
CUST1041,2023-10-01,80,404,627,3147,31909
CUST1041,2023-11-01,67,261,475,1587,18143
CUST1041,2023-12-01,73,449,714,3322,11978
CUST1041,2024-01-01,74,527,972,3114,14813
CUST1041,2024-02-01,63,482,818,4466,27068
CUST1041,2024-03-01,81,596,800,3261,27370
CUST1041,2024-04-01,69,298,437,1259,34316
CUST1041,2024-05-01,62,385,434,1870,22512
CUST1041,2024-06-01,76,522,671,1581,35286
CUST1041,2024-07-01,61,390,466,1442,20258
CUST1041,2024-08-01,71,561,1077,6407,31541
CUST1041,2024-09-01,70,320,614,2084,13932
CUST1041,2024-10-01,82,680,1326,4117,11132
CUST1041,2024-11-01,76,624,1080,5763,8005
CUST1041,2024-12-01,70,711,1144,5914,14430
CUST1041,2025-01-01,79,315,348,1986,9180
CUST1041,2025-02-01,85,775,1217,3844,25598
CUST1041,2025-03-01,76,339,521,1176,13879
CUST1041,2025-04-01,71,503,651,3451,7493
CUST1041,2025-05-01,57,421,465,1585,24244
CUST1041,2025-06-01,59,203,248,1367,23798
CUST1041,2025-07-01,67,503,987,4187,32103
CUST1041,2025-08-01,64,602,739,3644,15643
CUST1041,2025-09-01,69,777,1058,2252,32417
CUST1041,2025-10-01,71,371,634,2247,16301
CUST1041,2025-11-01,76,846,1610,9146,24218
CUST1041,2025-12-01,70,319,476,2619,28837
CUST1018,2023-03-01,40,365,467,1187,11977
CUST1018,2023-04-01,38,216,254,1083,12644
CUST1018,2023-05-01,26,205,294,1618,6411
CUST1018,2023-06-01,32,135,202,657,15062
CUST1018,2023-07-01,37,348,529,1962,8851
CUST1018,2023-08-01,31,207,232,982,14907
CUST1018,2023-09-01,41,278,494,2203,7629
CUST1018,2023-10-01,46,238,371,930,13545
CUST1018,2023-11-01,44,355,484,2430,9974
CUST1018,2023-12-01,36,238,263,1375,15973
CUST1018,2024-01-01,46,328,376,834,19478
CUST1018,2024-02-01,38,336,470,1123,6868
CUST1018,2024-03-01,36,263,367,823,13795
CUST1018,2024-04-01,34,308,543,1201,4837
CUST1018,2024-05-01,36,154,272,1082,5421
CUST1018,2024-06-01,35,317,591,1893,6646
CUST1018,2024-07-01,38,452,499,1965,13660
CUST1018,2024-08-01,38,153,168,741,3969
CUST1018,2024-09-01,38,147,188,732,16139
CUST1018,2024-10-01,40,279,320,795,9282
CUST1018,2024-11-01,44,521,957,5136,13025
CUST1018,2024-12-01,43,446,764,4154,14092
CUST1018,2025-01-01,29,199,332,909,12132
CUST1018,2025-02-01,23,205,257,1276,6808
CUST1018,2025-03-01,43,313,426,1989,20708
CUST1018,2025-04-01,30,223,379,1351,10918
CUST1018,2025-05-01,36,142,209,773,2253
CUST1018,2025-06-01,31,220,353,721,5773
CUST1018,2025-07-01,27,237,451,2020,1867
CUST1018,2025-08-01,41,457,898,3476,15390
CUST1018,2025-09-01,42,230,456,1564,18275
CUST1018,2025-10-01,34,255,360,1736,7676
CUST1018,2025-11-01,23,81,136,463,8593
CUST1018,2025-12-01,34,205,357,1837,5958
CUST1005,2023-05-01,209,1865,3601,8184,89388
CUST1005,2023-06-01,154,1132,2225,9841,20199
CUST1005,2023-07-01,203,1903,2961,13726,33830
CUST1005,2023-08-01,197,1828,2979,12877,61665
CUST1005,2023-09-01,215,2250,2611,5530,81655
CUST1005,2023-10-01,201,1022,1736,6940,71494
CUST1005,2023-11-01,169,999,1307,6648,78208
CUST1005,2023-12-01,233,2367,2828,15619,87997
CUST1005,2024-01-01,193,1246,2462,14007,15028
CUST1005,2024-02-01,197,1035,1173,5864,48991
CUST1005,2024-03-01,170,1082,1804,3820,21816
CUST1005,2024-04-01,184,730,1098,2781,61976
CUST1005,2024-05-01,171,1369,1747,6925,60787
CUST1005,2024-06-01,192,965,1706,6374,55264
CUST1005,2024-07-01,248,2507,2951,6188,119517
CUST1005,2024-08-01,157,606,684,1752,8219
CUST1005,2024-09-01,150,1495,2409,13148,30498
CUST1005,2024-10-01,241,2203,4322,21234,69328
CUST1005,2024-11-01,191,899,1156,6138,52598
CUST1005,2024-12-01,178,1105,2110,11422,73107
CUST1005,2025-01-01,228,1584,2634,14476,69795
CUST1005,2025-02-01,180,746,1167,2805,49395
CUST1005,2025-03-01,252,872,1383,2890,105738
CUST1005,2025-04-01,218,1222,2254,8028,46010
CUST1005,2025-05-01,183,1985,2465,7770,53159
CUST1005,2025-06-01,262,1355,2121,9427,49913
CUST1005,2025-07-01,180,1542,2453,13656,56204
CUST1005,2025-08-01,220,2515,4995,23041,14195
CUST1005,2025-09-01,206,1399,1791,9943,15805
CUST1005,2025-10-01,236,1141,2093,6945,92230
CUST1005,2025-11-01,244,2735,3161,12562,100661
CUST1005,2025-12-01,198,1598,2635,14070,81847
CUST1044,2023-06-01,80,946,1849,8121,26047
CUST1044,2023-07-01,97,361,576,3332,16657
CUST1044,2023-08-01,81,273,309,1245,27754
CUST1044,2023-09-01,118,812,1114,6014,57484
CUST1044,2023-10-01,92,293,336,1711,38190
CUST1044,2023-11-01,86,671,1257,5942,32857
CUST1044,2023-12-01,93,741,849,4298,33754
CUST1044,2024-01-01,72,494,733,1869,17789
CUST1044,2024-02-01,77,852,1690,5865,10559
CUST1044,2024-03-01,107,741,853,2497,33691
CUST1044,2024-04-01,82,413,732,4065,33368
CUST1044,2024-05-01,76,616,1226,2525,28418
CUST1044,2024-06-01,98,1010,1180,2958,12864
CUST1044,2024-07-01,107,363,513,2370,17110
CUST1044,2024-08-01,100,563,926,3625,10506
CUST1044,2024-09-01,104,383,507,2116,28362
CUST1044,2024-10-01,80,769,1092,6181,11930
CUST1044,2024-11-01,71,668,1300,6657,12901
CUST1044,2024-12-01,111,985,1550,4758,40403
CUST1044,2025-01-01,86,647,743,4162,31602
CUST1044,2025-02-01,87,747,1009,2839,9718
CUST1044,2025-03-01,109,1284,1678,8335,15788
CUST1044,2025-04-01,98,622,1141,2929,48025
CUST1044,2025-05-01,97,900,1516,5783,9836
CUST1044,2025-06-01,120,898,1015,3158,26745
CUST1044,2025-07-01,82,856,1006,3135,26599
CUST1044,2025-08-01,103,768,1441,5099,7208
CUST1044,2025-09-01,91,441,558,2078,6690
CUST1044,2025-10-01,94,540,857,2906,5799
CUST1044,2025-11-01,111,941,1791,10192,50877
CUST1044,2025-12-01,97,998,1628,8187,19732
CUST1023,2023-07-01,175,1208,1793,8816,66663
CUST1023,2023-08-01,188,660,790,2806,70421
CUST1023,2023-09-01,153,1392,2606,14989,39562
CUST1023,2023-10-01,141,1149,1851,7544,17363
CUST1023,2023-11-01,136,874,1547,8815,14870
CUST1023,2023-12-01,114,357,649,3766,10088
CUST1023,2024-01-01,211,1107,1758,5889,48017
CUST1023,2024-02-01,135,1152,1642,7613,54282
CUST1023,2024-03-01,156,1605,2643,6600,47704
CUST1023,2024-04-01,155,912,1220,3312,40025
CUST1023,2024-05-01,169,1176,1787,10478,44969
CUST1023,2024-06-01,181,1918,2485,5552,85518
CUST1023,2024-07-01,182,998,1645,5356,14345
CUST1023,2024-08-01,147,678,1213,3765,64838
CUST1023,2024-09-01,157,650,1083,2802,51508
CUST1023,2024-10-01,168,578,695,1497,60143
CUST1023,2024-11-01,155,1665,2700,5853,57785
CUST1023,2024-12-01,201,713,1242,3770,33335
CUST1023,2025-01-01,173,1575,2947,10059,64571
CUST1023,2025-02-01,179,1504,2127,4913,44699
CUST1023,2025-03-01,178,1352,1775,5863,38645
CUST1023,2025-04-01,190,1976,2913,13305,84385
CUST1023,2025-05-01,166,711,991,5106,33323
CUST1023,2025-06-01,130,867,1462,5676,63449
CUST1023,2025-07-01,171,1470,1829,3984,80137
CUST1023,2025-08-01,146,1636,1837,8149,60387
CUST1023,2025-09-01,149,1131,2038,8218,46438
CUST1023,2025-10-01,176,1072,1386,7377,11381
CUST1023,2025-11-01,192,1830,2640,15816,16377
CUST1023,2025-12-01,162,598,1161,3364,44804
CUST1028,2023-07-01,156,1352,2380,9890,16311
CUST1028,2023-08-01,188,2050,3727,16504,65168
CUST1028,2023-09-01,155,1190,1648,4581,47873
CUST1028,2023-10-01,208,2329,3250,16887,101891
CUST1028,2023-11-01,162,822,1137,6696,58625
CUST1028,2023-12-01,110,770,1510,5495,9444
CUST1028,2024-01-01,166,1335,1560,5380,44466
CUST1028,2024-02-01,158,801,1447,4223,66758
CUST1028,2024-03-01,179,2126,4109,12243,82191
CUST1028,2024-04-01,165,1496,2542,11241,67342
CUST1028,2024-05-01,146,886,1068,3881,40480
CUST1028,2024-06-01,122,528,815,4503,16975
CUST1028,2024-07-01,145,669,1009,2691,34565
CUST1028,2024-08-01,130,1285,2236,8674,12408
CUST1028,2024-09-01,136,1472,2723,5706,17016
CUST1028,2024-10-01,163,596,931,3833,36618
CUST1028,2024-11-01,187,1271,1543,7387,29666
CUST1028,2024-12-01,158,891,1250,6623,31835
CUST1028,2025-01-01,123,1042,1247,6096,10232
CUST1028,2025-02-01,160,1805,3528,19907,53419
CUST1028,2025-03-01,176,1701,2538,12767,64249
CUST1028,2025-04-01,136,1305,2285,9958,56990
CUST1028,2025-05-01,146,1107,1369,2780,46263
CUST1028,2025-06-01,150,1359,2049,6724,19428
CUST1028,2025-07-01,132,1254,1694,8625,20396
CUST1028,2025-08-01,164,1220,1395,5678,46959
CUST1028,2025-09-01,147,1113,2153,6762,32756
CUST1028,2025-10-01,159,1560,3054,6620,75568
CUST1028,2025-11-01,130,1422,2499,9301,22777
CUST1028,2025-12-01,140,1528,2113,7161,17432
CUST1035,2023-11-01,84,459,686,3801,15104
CUST1035,2023-12-01,71,799,1589,7967,33088
CUST1035,2024-01-01,95,854,1047,2960,40608
CUST1035,2024-02-01,71,695,781,4381,34217
CUST1035,2024-03-01,78,612,1113,2255,33120
CUST1035,2024-04-01,86,277,355,2047,26404
CUST1035,2024-05-01,59,565,886,4717,10780
CUST1035,2024-06-01,55,219,380,2044,13749
CUST1035,2024-07-01,58,399,533,2909,28819
CUST1035,2024-08-01,90,862,1038,3544,7702
CUST1035,2024-09-01,69,699,1226,4056,19194
CUST1035,2024-10-01,105,575,958,3881,41965
CUST1035,2024-11-01,69,645,892,5083,16906
CUST1035,2024-12-01,78,888,1611,5268,33434
CUST1035,2025-01-01,93,832,1572,3368,31203
CUST1035,2025-02-01,98,301,368,1289,46493
CUST1035,2025-03-01,99,896,1199,3124,41207
CUST1035,2025-04-01,89,854,1156,3230,39528
CUST1035,2025-05-01,87,1005,1880,9395,4475
CUST1035,2025-06-01,82,295,472,1337,10672
CUST1035,2025-07-01,84,568,759,2672,26271
CUST1035,2025-08-01,69,603,926,4285,9040
CUST1035,2025-09-01,66,376,492,1558,17706
CUST1035,2025-10-01,75,762,1107,3795,19982
CUST1035,2025-11-01,74,286,343,1894,28840
CUST1035,2025-12-01,70,390,769,2538,24366
CUST1009,2023-12-01,35,160,313,1453,7224
CUST1009,2024-01-01,36,236,286,1581,15409
CUST1009,2024-02-01,32,344,564,2678,2017
CUST1009,2024-03-01,39,211,272,1469,9128
CUST1009,2024-04-01,26,209,290,1362,6111
CUST1009,2024-05-01,31,318,471,1433,2312
CUST1009,2024-06-01,28,206,267,1213,1974
CUST1009,2024-07-01,23,161,209,1150,6697
CUST1009,2024-08-01,31,310,371,2178,10069
CUST1009,2024-09-01,31,129,204,1183,1844
CUST1009,2024-10-01,39,250,450,1499,8139
CUST1009,2024-11-01,35,346,400,878,5064
CUST1009,2024-12-01,27,211,419,2242,6155
CUST1009,2025-01-01,40,378,514,1359,8729
CUST1009,2025-02-01,37,248,396,1185,2077
CUST1009,2025-03-01,34,360,640,2627,9372
CUST1009,2025-04-01,30,303,344,1077,1827
CUST1009,2025-05-01,27,234,402,858,10461
CUST1009,2025-06-01,30,309,444,1599,12546
CUST1009,2025-07-01,37,402,754,1738,10250
CUST1009,2025-08-01,41,382,672,1398,15751
CUST1009,2025-09-01,39,307,591,1407,12272
CUST1009,2025-10-01,29,189,349,1897,11691
CUST1009,2025-11-01,26,177,313,1004,6669
CUST1009,2025-12-01,32,124,244,1050,7022
CUST1052,2023-12-01,82,314,618,2622,21935
CUST1052,2024-01-01,117,1306,2063,6144,6756
CUST1052,2024-02-01,109,814,1183,4129,32259
CUST1052,2024-03-01,104,413,537,3168,23795
CUST1052,2024-04-01,85,432,618,2628,28837
CUST1052,2024-05-01,120,719,1314,7756,11151
CUST1052,2024-06-01,103,465,873,3456,16736
CUST1052,2024-07-01,92,393,650,2531,34533
CUST1052,2024-08-01,63,510,667,3381,10294
CUST1052,2024-09-01,111,644,904,2352,21606
CUST1052,2024-10-01,141,1140,1671,3379,50855
CUST1052,2024-11-01,139,1361,2470,10330,26529
CUST1052,2024-12-01,104,922,1281,6194,29275
CUST1052,2025-01-01,101,1083,2158,5018,9824
CUST1052,2025-02-01,119,1105,1589,7988,14630
CUST1052,2025-03-01,95,924,1154,4327,46299
CUST1052,2025-04-01,117,392,580,1556,48136
CUST1052,2025-05-01,124,915,1623,6797,28486
CUST1052,2025-06-01,132,748,1115,3542,61365
CUST1052,2025-07-01,110,999,1568,6993,23895
CUST1052,2025-08-01,108,956,1173,4801,15336
CUST1052,2025-09-01,97,827,1441,5875,15816
CUST1052,2025-10-01,98,702,1363,7780,36657
CUST1052,2025-11-01,108,1152,1407,5765,45709
CUST1052,2025-12-01,118,364,536,1394,9460
CUST1033,2024-01-01,4,23,29,138,1167
CUST1033,2024-02-01,3,17,19,73,361
CUST1033,2024-03-01,4,24,38,110,1331
CUST1033,2024-04-01,3,34,45,237,1321
CUST1033,2024-05-01,3,24,33,148,694
CUST1033,2024-06-01,3,15,23,106,254
CUST1033,2024-07-01,2,8,14,43,336
CUST1033,2024-08-01,4,15,27,117,1578
CUST1033,2024-09-01,4,23,41,179,699
CUST1033,2024-10-01,3,30,56,261,789
CUST1033,2024-11-01,4,18,32,190,364
CUST1033,2024-12-01,4,40,49,130,1774
CUST1033,2025-01-01,3,17,32,70,840
CUST1033,2025-02-01,3,20,33,109,825
CUST1033,2025-03-01,4,16,25,87,893
CUST1033,2025-04-01,3,21,28,114,866
CUST1033,2025-05-01,4,43,79,459,1901
CUST1033,2025-06-01,3,31,53,284,906
CUST1033,2025-07-01,4,29,52,246,1204
CUST1033,2025-08-01,3,20,28,58,643
CUST1033,2025-09-01,3,21,35,171,438
CUST1033,2025-10-01,4,32,63,362,888
CUST1033,2025-11-01,3,13,23,46,746
CUST1033,2025-12-01,3,23,25,81,277
CUST1046,2024-01-01,99,1112,1726,3541,17113
CUST1046,2024-02-01,113,997,1672,6007,56283
CUST1046,2024-03-01,82,765,1030,2295,25213
CUST1046,2024-04-01,97,317,553,2147,31369
CUST1046,2024-05-01,103,730,917,4584,35163
CUST1046,2024-06-01,107,846,1009,3509,34862
CUST1046,2024-07-01,99,932,1617,4378,42859
CUST1046,2024-08-01,91,340,629,1558,22706
CUST1046,2024-09-01,84,789,1091,5925,14688
CUST1046,2024-10-01,98,1045,1765,8736,19570
CUST1046,2024-11-01,81,732,1397,7810,10217
CUST1046,2024-12-01,54,641,1121,3884,3044
CUST1046,2025-01-01,103,924,1362,6361,7999
CUST1046,2025-02-01,110,521,930,2408,18698
CUST1046,2025-03-01,62,282,321,1423,22315
CUST1046,2025-04-01,82,548,916,4917,38826
CUST1046,2025-05-01,106,614,985,2433,27540
CUST1046,2025-06-01,126,1326,1561,8930,11298
CUST1046,2025-07-01,97,1092,1380,3237,18708
CUST1046,2025-08-01,86,743,830,2222,4703
CUST1046,2025-09-01,94,821,1243,6847,44598
CUST1046,2025-10-01,117,675,1156,6670,51370
CUST1046,2025-11-01,87,846,1492,4836,19200
CUST1046,2025-12-01,85,474,640,2726,20084
CUST1056,2024-02-01,47,256,327,1934,7835
CUST1056,2024-03-01,43,299,353,1207,9185
CUST1056,2024-04-01,51,507,796,4233,18317
CUST1056,2024-05-01,63,285,557,2417,7564
CUST1056,2024-06-01,53,430,857,3201,18057
CUST1056,2024-07-01,49,447,607,2044,23805
CUST1056,2024-08-01,48,382,675,2076,13486
CUST1056,2024-09-01,39,190,246,748,18129
CUST1056,2024-10-01,57,436,727,2835,14834
CUST1056,2024-11-01,50,295,474,2196,22778
CUST1056,2024-12-01,49,289,345,1185,22317
CUST1056,2025-01-01,75,332,507,1696,34225
CUST1056,2025-02-01,53,248,352,933,15690
CUST1056,2025-03-01,45,439,656,2929,14269
CUST1056,2025-04-01,47,434,762,2967,7501
CUST1056,2025-05-01,59,561,920,3615,13600
CUST1056,2025-06-01,51,171,331,972,24002
CUST1056,2025-07-01,39,442,529,1959,6677
CUST1056,2025-08-01,58,475,776,2061,7242
CUST1056,2025-09-01,45,256,419,2007,12862
CUST1056,2025-10-01,65,751,1210,3095,22654
CUST1056,2025-11-01,59,595,683,1612,24000
CUST1056,2025-12-01,47,200,282,1010,12091
CUST1030,2024-02-01,203,878,1663,5330,17492
CUST1030,2024-03-01,172,881,1130,2667,27542
CUST1030,2024-04-01,192,1759,3273,11445,50842
CUST1030,2024-05-01,183,1116,1700,8070,66694
CUST1030,2024-06-01,149,1671,2843,15140,54802
CUST1030,2024-07-01,154,1519,1801,4527,60578
CUST1030,2024-08-01,197,827,1485,8304,82524
CUST1030,2024-09-01,162,1550,2297,8212,13323
CUST1030,2024-10-01,160,1183,2089,9078,23961
CUST1030,2024-11-01,146,1237,2215,7700,29628
CUST1030,2024-12-01,181,1884,3107,15555,83543
CUST1030,2025-01-01,223,1964,2404,6615,32347
CUST1030,2025-02-01,143,989,1390,6416,34544
CUST1030,2025-03-01,171,951,1377,7277,11229
CUST1030,2025-04-01,207,2406,3559,9446,73909
CUST1030,2025-05-01,168,1765,2680,6245,60266
CUST1030,2025-06-01,182,712,1335,6960,10101
CUST1030,2025-07-01,143,839,1356,4794,36409
